1035,942,1366,407,547,815,757,390,407,800,357,436,405,574,605,578,905,0,596,644,649,116,771,761,792,993,1063,896,392,985,762,509,380,324,562,617,446,416,1685,1247,983,1275,1476,895
857,764,812,961,161,521,463,361,229,506,282,258,227,280,311,206,611,596,0,48,53,670,199,189,220,439,509,324,765,413,1316,882,682,765,935,990,748,857,1131,675,1537,1829,904,1449
905,812,860,1009,209,569,511,409,277,554,330,306,275,328,359,254,659,644,48,0,101,718,247,237,268,487,557,372,813,461,1364,930,730,813,983,1038,796,905,1179,723,1585,1877,952,1497
910,817,865,1014,214,574,516,414,282,559,335,311,280,333,364,259,664,649,53,101,0,723,252,242,273,492,562,377,818,466,1369,935,735,818,988,1043,801,910,1184,728,1590,1882,957,1502
1109,1016,1440,413,621,889,831,464,481,874,431,510,479,648,679,652,979,116,670,718,723,0,845,835,866,1067,1137,970,312,1059,768,429,300,244,482,537,366,336,1759,1321,989,1281,1550,901
1032,939,987,1136,336,696,638,536,404,681,457,433,402,455,486,381,786,771,199,247,252,845,0,120,86,536,400,190,940,279,1491,1057,857,940,1110,1165,923,1032,1022,541,1712,2004,770,1624
1022,929,977,1126,326,686,628,526,394,671,447,423,392,445,476,371,776,761,189,237,242,835,120,0,141,542,406,196,930,285,1481,1047,847,930,1100,1155,913,1022,1028,547,1702,1994,776,1614
1053,960,1008,1157,357,717,659,557,425,702,478,454,423,476,507,402,807,792,220,268,273,866,86,141,0,508,372,162,961,251,1512,1078,878,961,1131,1186,944,1053,994,513,1733,2025,742,1645
1254,1161,883,1358,558,918,860,758,626,903,679,655,624,677,708,603,1008,993,439,487,492,1067,536,542,508,0,168,410,1162,479,1713,1279,1079,1162,1332,1387,1145,1254,790,741,1934,2226,970,1846
1324,1231,953,1428,628,988,930,828,696,973,749,725,694,747,778,673,1078,1063,509,557,562,1137,400,406,372,168,0,274,1232,343,1783,1349,1149,1232,1402,1457,1215,1324,654,605,2004,2296,834,1916
1157,1064,1112,1261,461,821,763,661,529,806,582,558,527,580,611,506,911,896,324,372,377,970,190,196,162,410,274,0,1065,153,1616,1182,982,1065,1235,1290,1048,1157,896,415,1837,2129,644,1749
1286,1193,1535,689,756,1066,1008,641,658,1051,521,687,656,825,856,801,1156,392,765,813,818,312,940,930,961,1162,1232,1065,0,1154,1044,219,131,102,272,327,197,194,1854,1416,1265,1557,1645,1177
1246,1153,1201,1350,550,910,852,750,618,895,671,647,616,669,700,595,1000,985,413,461,466,1059,279,285,251,479,343,153,1154,0,1705,1271,1071,1154,1324,1379,1137,1246,965,280,1926,2218,509,1838
1755,1662,2086,925,1267,1535,1477,1110,1127,1520,1077,1156,1125,1294,1325,1298,1625,762,1316,1364,1369,768,1491,1481,1512,1713,1783,1616,1044,1705,0,1161,1032,976,1214,1269,1098,1068,2405,1967,253,545,2196,1005
1403,1310,1652,806,873,1183,1125,758,775,1168,638,804,773,942,973,918,1273,509,882,930,935,429,1057,1047,1078,1279,1349,1182,219,1271,1161,0,248,219,53,154,224,311,1971,1533,1382,1674,1762,1294
1203,1110,1452,677,673,983,925,558,575,968,438,604,573,742,773,718,1073,380,682,730,735,300,857,847,878,1079,1149,982,131,1071,1032,248,0,131,301,356,114,223,1771,1333,1253,1545,1562,1165
1286,1193,1535,621,756,1066,1008,641,658,1051,521,687,656,825,856,801,1156,324,765,813,818,244,940,930,961,1162,1232,1065,102,1154,976,219,131,0,272,327,197,126,1854,1416,1197,1489,1645,1109
1456,1363,1705,859,926,1236,1178,811,828,1221,691,857,826,995,1026,971,1326,562,935,983,988,482,1110,1100,1131,1332,1402,1235,272,1324,1214,53,301,272,0,207,277,364,2024,1586,1435,1727,1815,1347
1511,1418,1760,914,981,1291,1233,866,883,1276,746,912,881,1050,1081,1026,1381,617,990,1038,1043,537,1165,1155,1186,1387,1457,1290,327,1379,1269,154,356,327,207,0,332,419,2079,1641,1490,1782,1870,1402
1269,1176,1518,743,739,1049,991,624,641,1034,504,670,639,808,839,784,1139,446,748,796,801,366,923,913,944,1145,1215,1048,197,1137,1098,224,114,197,277,332,0,289,1837,1399,1319,1611,1628,1231
1378,1285,1627,713,848,1158,1100,733,750,1143,613,779,748,917,948,893,1248,416,857,905,910,336,1032,1022,1053,1254,1324,1157,194,1246,1068,311,223,126,364,419,289,0,1946,1508,1289,1581,1737,1201
1946,1853,1575,2050,1250,1610,1552,1450,1318,1595,1371,1347,1316,1369,1400,1295,1700,1685,1131,1179,1184,1759,1022,1028,994,790,654,896,1854,965,2405,1971,1771,1854,2024,2079,1837,1946,0,1227,2626,2918,1456,2538
1508,1415,1463,1612,812,1172,1114,1012,880,1157,933,909,878,931,962,857,1262,1247,675,723,728,1321,541,547,513,741,605,415,1416,280,1967,1533,1333,1416,1586,1641,1399,1508,1227,0,2188,2480,279,2100
1976,1883,2307,1146,1488,1756,1698,1331,1348,1741,1298,1377,1346,1515,1546,1519,1846,983,1537,1585,1590,989,1712,1702,1733,1934,2004,1837,1265,1926,253,1382,1253,1197,1435,1490,1319,1289,2626,2188,0,336,2417,1226
2268,2175,2599,1438,1780,2048,1990,1623,1640,2033,1590,1669,1638,1807,1838,1811,2138,1275,1829,1877,1882,1281,2004,1994,2025,2226,2296,2129,1557,2218,545,1674,1545,1489,1727,1782,1611,1581,2918,2480,336,0,2709,1518
1737,1644,1692,1841,1041,1401,1343,1241,1109,1386,1162,1138,1107,1160,1191,1086,1491,1476,904,952,957,1550,770,776,742,970,834,644,1645,509,2196,1762,1562,1645,1815,1870,1628,1737,1456,279,2417,2709,0,2329
1888,1795,2219,1058,1400,1668,1610,1243,1260,1653,1210,1289,1258,1427,1458,1431,1758,895,1449,1497,1502,901,1624,1614,1645,1846,1916,1749,1177,1838,1005,1294,1165,1109,1347,1402,1231,1201,2538,2100,1226,1518,2329,0
