982,889,1518,1026,494,693,666,440,429,678,489,392,427,521,552,525,778,661,null,0,null,726,925,931,897,733,609,424,952,493,1381,1020,889,903,1073,1128,912,995,1219,755,1602,1894,984,1514
987,894,1523,1031,499,698,671,445,434,683,494,397,432,526,557,530,783,666,null,null,0,731,930,936,902,738,614,429,957,498,1386,1025,894,908,1078,1133,917,1000,1224,760,1607,1899,989,1519
1197,1104,1448,740,667,952,918,558,575,937,444,598,573,736,767,711,1066,387,678,726,731,0,853,843,874,1075,1145,978,515,1067,910,561,455,515,614,669,482,607,1767,1329,1131,1423,1558,995
1071,978,1093,1153,606,782,762,567,443,767,547,472,441,579,610,583,903,788,877,925,930,853,0,327,351,614,492,282,1030,371,1508,1134,947,1022,1187,1242,1013,1114,1085,633,1729,2021,862,1641
1099,1006,1199,1143,596,810,783,557,546,795,606,509,544,638,669,578,895,778,883,931,936,843,327,0,1014,604,470,260,1069,349,1498,1137,1006,1020,1190,1245,1029,1112,1077,611,1719,2011,840,1631
1076,983,1098,1172,627,787,783,580,448,772,568,477,446,600,631,596,924,807,849,897,902,874,351,1014,0,649,528,318,1051,407,1527,1139,968,1043,1192,1247,1034,1135,1057,669,1748,2040,898,1660
1330,1237,1485,1375,822,1034,984,789,703,1019,769,732,701,801,832,805,1125,1010,685,733,738,1075,614,604,649,0,976,754,1252,855,1730,1361,1169,1244,1414,1469,1235,1336,937,1117,1951,2243,1346,1863
1375,1282,1349,1445,698,1046,1000,859,747,1031,819,776,745,817,848,743,1148,1080,561,609,614,1145,492,470,528,976,0,824,1302,925,1800,1407,1219,1302,1460,1515,1285,1394,801,1187,2021,2313,1416,1933
1180,1087,1164,1276,513,873,815,684,552,858,634,581,550,632,663,558,963,911,376,424,429,978,282,260,318,754,824,0,1117,1135,1631,1228,1034,1117,1281,1336,1100,1209,1012,1397,1852,2144,1626,1764
1379,1286,1625,806,860,1122,1071,740,757,1107,702,780,755,906,937,851,1219,464,904,952,957,515,1030,1069,1051,1252,1302,1117,0,1186,1115,977,731,746,1030,1085,797,838,1912,1448,1336,1628,1677,1248
1269,1176,1233,1365,582,942,884,773,641,927,703,670,639,701,732,627,1032,1000,445,493,498,1067,371,349,407,855,925,1135,1186,0,1720,1303,1103,1186,1356,1411,1169,1278,1112,null,1941,2233,null,1853
1842,1749,2103,null,1315,1591,1540,1209,1226,1576,1125,1243,1224,1381,1412,1346,1688,1119,1333,1381,1386,910,1508,1498,1527,1730,1800,1631,1115,1720,0,1232,1080,1070,1285,1340,1144,1162,2422,1982,null,null,2211,null
1484,1391,1734,923,923,1238,1181,851,868,1223,819,885,866,1005,1036,964,1329,581,972,1020,1025,561,1134,1137,1139,1361,1407,1228,977,1303,1232,0,848,706,null,null,914,798,2017,1565,1453,1745,1794,1365
1296,1203,1542,746,777,1039,988,707,704,1024,689,697,702,823,854,768,1136,421,841,889,894,455,947,1006,968,1169,1219,1034,731,1103,1080,848,0,663,901,956,830,755,1829,1365,1301,1593,1594,1213
1357,1264,1617,806,827,1121,1064,718,735,1106,651,758,733,888,919,851,1212,464,855,903,908,515,1022,1020,1043,1244,1302,1117,746,1186,1070,706,663,0,759,814,642,null,1912,1448,1291,1583,1677,1184
1537,1444,1787,976,976,1291,1234,904,921,1276,872,938,919,1058,1089,1017,1382,634,1025,1073,1078,614,1187,1190,1192,1414,1460,1281,1030,1356,1285,null,901,759,0,null,967,851,2070,1618,1506,1798,1847,1418
1592,1499,1842,1031,1031,1346,1289,959,976,1331,927,993,974,1113,1144,1072,1437,689,1080,1128,1133,669,1242,1245,1247,1469,1515,1336,1085,1411,1340,null,956,814,null,0,1022,906,2125,1673,1561,1853,1902,1473
1362,1269,1608,789,843,1105,1054,740,757,1090,697,763,755,889,920,834,1202,487,864,912,917,482,1013,1029,1034,1235,1285,1100,797,1169,1144,914,830,642,967,1022,0,734,1895,1431,1365,1657,1660,1277
1449,1356,1709,898,919,1213,1156,810,827,1198,743,850,825,980,1011,943,1304,556,947,995,1000,607,1114,1112,1135,1336,1394,1209,838,1278,1162,798,755,null,851,906,734,0,2004,1540,1383,1675,1769,1276
1985,1892,1691,2067,1308,1665,1610,1481,1357,1650,1429,1386,1355,1427,1458,1353,1758,1702,1171,1219,1224,1767,1085,1077,1057,937,801,1012,1912,1112,2422,2017,1829,1912,2070,2125,1895,2004,0,1374,2643,2935,1603,2555
1531,1438,1495,1627,844,1204,1146,1035,903,1189,965,932,901,963,994,889,1294,1262,707,755,760,1329,633,611,669,1117,1187,1397,1448,null,1982,1565,1365,1448,1618,1673,1431,1540,1374,0,2203,2495,null,2115
2063,1970,2324,null,1536,1812,1761,1430,1447,1797,1346,1464,1445,1602,1633,1567,1909,1340,1554,1602,1607,1131,1729,1719,1748,1951,2021,1852,1336,1941,null,1453,1301,1291,1506,1561,1365,1383,2643,2203,0,null,2432,null
2355,2262,2616,null,1828,2104,2053,1722,1739,2089,1638,1756,1737,1894,1925,1859,2201,1632,1846,1894,1899,1423,2021,2011,2040,2243,2313,2144,1628,2233,null,1745,1593,1583,1798,1853,1657,1675,2935,2495,null,0,2724,null
1760,1667,1724,1856,1073,1433,1375,1264,1132,1418,1194,1161,1130,1192,1223,1118,1523,1491,936,984,989,1558,862,840,898,1346,1416,1626,1677,null,2211,1794,1594,1677,1847,1902,1660,1769,1603,null,2432,2724,0,2344
1963,1870,2236,1135,1448,1724,1673,1330,1347,1709,1258,1364,1345,1502,1533,1479,1821,1018,1466,1514,1519,995,1641,1631,1660,1863,1933,1764,1248,1853,null,1365,1213,1184,1418,1473,1277,1276,2555,2115,null,null,2344,0
