958,865,1197,1057,386,636,578,462,338,621,436,367,336,643,0,431,587,692,435,483,488,766,602,600,623,824,836,638,919,727,1388,1023,836,906,1076,1131,902,998,1443,989,1609,1901,1218,1521
853,760,1170,965,359,609,551,365,233,594,360,262,231,400,431,0,560,600,408,456,461,674,575,573,571,797,731,533,843,622,1320,960,760,843,1013,1068,826,935,1338,884,1541,1833,1113,1453
1035,942,1497,1333,591,404,465,693,630,444,729,618,628,472,587,560,0,968,728,776,781,1042,902,893,923,1124,1136,938,1212,1027,1681,1323,1129,1206,1376,1431,1195,1298,1743,1289,1902,2194,1518,1814
1122,1029,1374,752,592,871,820,489,506,856,370,523,504,661,692,600,968,0,604,652,657,375,779,769,800,1001,1071,904,463,993,1107,580,393,463,633,688,459,555,1693,1255,1328,1620,1484,970
933,840,1455,969,439,637,587,384,306,622,372,335,304,404,435,408,728,604,0,null,null,676,417,411,389,670,549,351,855,440,1324,964,772,847,1017,1072,838,939,1162,702,1545,1837,931,1457
981,888,1503,1017,487,685,635,432,354,670,420,383,352,452,483,456,776,652,null,0,null,724,465,459,437,718,597,399,903,488,1372,1012,820,895,1065,1120,886,987,1210,750,1593,1885,979,1505
986,893,1508,1022,492,690,640,437,359,675,425,388,357,457,488,461,781,657,null,null,0,729,470,464,442,723,602,404,908,493,1377,1017,825,900,1070,1125,891,992,1215,755,1598,1890,984,1510
1196,1103,1446,685,666,945,894,552,569,930,443,597,567,735,766,674,1042,375,676,724,729,0,851,841,872,1073,1143,976,444,1065,862,546,432,383,599,654,411,475,1765,1327,1083,1375,1556,976
1063,970,1062,1144,554,751,754,559,435,736,539,464,433,571,602,575,902,779,417,465,470,851,0,262,320,601,465,255,1022,344,1499,1103,939,1011,1156,1211,1005,1103,1054,606,1720,2012,835,1632
1098,1005,1184,1134,548,802,752,549,471,787,537,500,469,569,600,573,893,769,411,459,464,841,262,0,234,591,455,248,1020,334,1489,1129,937,1012,1182,1237,1003,1104,1060,596,1710,2002,825,1622
1068,975,1083,1165,526,772,775,572,440,757,560,469,438,592,623,571,923,800,389,437,442,872,320,234,0,635,513,303,1043,392,1520,1124,960,1032,1177,1232,1026,1124,1026,654,1741,2033,883,1653
1329,1236,1473,1366,807,993,976,781,701,978,761,730,699,793,824,797,1124,1001,670,718,723,1073,601,591,635,0,964,739,1244,843,1721,1354,1161,1237,1407,1462,1227,1329,906,1105,1942,2234,1334,1854
1367,1274,1337,1436,686,1043,988,851,739,1028,807,768,737,805,836,731,1136,1071,549,597,602,1143,465,455,513,964,0,809,1290,913,1791,1395,1207,1290,1448,1503,1273,1382,770,1175,2012,2304,1404,1924
1172,1079,1139,1269,488,848,790,676,544,833,609,573,542,607,638,533,938,904,351,399,404,976,255,248,303,739,809,0,1092,1120,1624,1209,1009,1092,1262,1317,1075,1184,988,1382,1845,2137,1611,1757
1367,1274,1617,760,806,1121,1064,734,751,1106,661,768,749,888,919,843,1212,463,855,903,908,444,1022,1020,1043,1244,1290,1092,0,1181,1092,774,528,683,827,882,594,775,1897,1443,1313,1605,1672,1225
1261,1168,1228,1358,577,937,879,765,633,922,698,662,631,696,727,622,1027,993,440,488,493,1065,344,334,392,843,913,1120,1181,0,1713,1298,1098,1181,1351,1406,1164,1273,1081,null,1934,2226,null,1846
1818,1725,2094,null,1312,1590,1533,1197,1214,1575,1090,1219,1212,1357,1388,1320,1681,1107,1324,1372,1377,862,1499,1489,1520,1721,1791,1624,1092,1713,0,1209,1078,1024,1262,1317,1143,1116,2413,1975,null,null,2204,null
1466,1373,1727,877,919,1233,1175,839,856,1218,777,867,854,992,1023,960,1323,580,964,1012,1017,546,1103,1129,1124,1354,1395,1209,774,1298,1209,0,645,660,null,null,711,752,2014,1560,1430,1722,1789,1342
1284,1191,1534,723,723,1038,981,651,668,1023,631,685,666,805,836,760,1129,393,772,820,825,432,939,937,960,1161,1207,1009,528,1098,1078,645,0,460,698,753,627,552,1814,1360,1299,1591,1589,1211
1349,1256,1610,760,806,1116,1058,712,729,1101,639,750,727,875,906,843,1206,463,847,895,900,383,1011,1012,1032,1237,1290,1092,683,1181,1024,660,460,0,713,768,526,null,1897,1443,1245,1537,1672,1157
1519,1426,1780,930,972,1286,1228,892,909,1271,830,920,907,1045,1076,1013,1376,633,1017,1065,1070,599,1156,1182,1177,1407,1448,1262,827,1351,1262,null,698,713,0,null,764,805,2067,1613,1483,1775,1842,1395
1574,1481,1835,985,1027,1341,1283,947,964,1326,885,975,962,1100,1131,1068,1431,688,1072,1120,1125,654,1211,1237,1232,1462,1503,1317,882,1406,1317,null,753,768,null,0,819,860,2122,1668,1538,1830,1897,1450
1350,1257,1600,788,789,1104,1047,717,734,1089,685,751,732,871,902,826,1195,459,838,886,891,411,1005,1003,1026,1227,1273,1075,594,1164,1143,711,627,526,764,819,0,618,1880,1426,1364,1656,1655,1276
1441,1348,1702,852,898,1208,1150,804,821,1193,731,842,819,967,998,935,1298,555,939,987,992,475,1103,1104,1124,1329,1382,1184,775,1273,1116,752,552,null,805,860,618,0,1989,1535,1337,1629,1764,1249
1977,1884,1662,2058,1293,1653,1595,1473,1349,1638,1414,1378,1347,1412,1443,1338,1743,1693,1162,1210,1215,1765,1054,1060,1026,906,770,988,1897,1081,2413,2014,1814,1897,2067,2122,1880,1989,0,1343,2634,2926,1572,2546
1523,1430,1490,1620,839,1199,1141,1027,895,1184,960,924,893,958,989,884,1289,1255,702,750,755,1327,606,596,654,1105,1175,1382,1443,null,1975,1560,1360,1443,1613,1668,1426,1535,1343,0,2196,2488,null,2108
2039,1946,2315,null,1533,1811,1754,1418,1435,1796,1311,1440,1433,1578,1609,1541,1902,1328,1545,1593,1598,1083,1720,1710,1741,1942,2012,1845,1313,1934,null,1430,1299,1245,1483,1538,1364,1337,2634,2196,0,null,2425,null
2331,2238,2607,null,1825,2103,2046,1710,1727,2088,1603,1732,1725,1870,1901,1833,2194,1620,1837,1885,1890,1375,2012,2002,2033,2234,2304,2137,1605,2226,null,1722,1591,1537,1775,1830,1656,1629,2926,2488,null,0,2717,null
1752,1659,1719,1849,1068,1428,1370,1256,1124,1413,1189,1153,1122,1187,1218,1113,1518,1484,931,979,984,1556,835,825,883,1334,1404,1611,1672,null,2204,1789,1589,1672,1842,1897,1655,1764,1572,null,2425,2717,0,2337
1951,1858,2227,1133,1445,1723,1666,1318,1335,1708,1223,1352,1333,1490,1521,1453,1814,970,1457,1505,1510,976,1632,1622,1653,1854,1924,1757,1225,1846,null,1342,1211,1157,1395,1450,1276,1249,2546,2108,null,null,2337,0
